#TYPICAL METEOROLOGICAL YEAR (P50) - HOURLY VALUES OF SOLAR RADIATION AND METEOROLOGICAL PARAMETERS
#
#Customer name: FICHTNER GmbH & Co. KG
#Issued: 2019-03-19 10:58
#
#Site name: Abu Dhabi PV2, United Arab Emirates (AE)
#Latitude: 24.133889
#Longitude: 54.520833
#Elevation: 31.0 m a.s.l.
#http://solargis.info/imaps/#tl=Google:satellite&loc=24.133889,54.520833&z=14 
#
#
#Output from the climate database Solargis v2.1.28
#
#Solar radiation data
#Description: data calculated from Meteosat MSG IODC and Meteosat MFG IODC satellite data ((c) 2019 EUMETSAT) and from atmospheric data ((c) 2019 ECMWF, NOAA and NASA) by Solargis method 
#Summarization type: hourly (typical meteorological year)
#Summarization period: 01/01/1999 - 31/12/2018
#Spatial resolution: 250 m
#
#Meteorological data
#Description: spatially disaggregated from CFSR, CFSv2 and GFS ((c) 2019 NOAA) and MERRA2 ((c) 2019 NASA) by Solargis method 
#Summarization type: hourly (typical meteorological year)
#Summarization period: 01/01/1999 - 31/12/2018
#Spatial resolution: temperature 1 km, other meteorological parameters 33 km to 55 km
#
#Service provider: Solargis s.r.o., M. Marecka 3, Bratislava, Slovakia
#Company ID: 45 354 766, VAT Number: SK2022962766
#Registration: Business register, District Court Bratislava I, Section Sro, File 62765/B
#http://solargis.com, contact@solargis.com
#
#Disclaimer:
#Considering the nature of climate fluctuations, interannual and long-term changes, as well as the uncertainty of measurements and calculations, Solargis s.r.o. cannot take full guarantee of the accuracy of estimates. The maximum possible has been done for the assessment of climate conditions based on the best available data, software and knowledge. Solargis s.r.o. shall not be liable for any direct, incidental, consequential, indirect or punitive damages arising or alleged to have arisen out of use of the provided data. Solargis is a trade mark of Solargis s.r.o.
#
#Copyright (c) 2019 Solargis s.r.o.
#
#
#TMY method: SolarGIS_2
#TMY created from following years: 1:2007 2:2014 3:2001 4:2008 5:2009 6:2001 7:2009 8:2010 9:2003 10:2004 11:2009 12:2003 
#
#Columns:
#Day - Day of year
#Time - Time reference UTC+4, time step 60 min, time format HH:MM, center of the averaging interval
#GHI - Global horizontal irradiation [Wh/m2], no data value -9
#DNI - Direct normal irradiation [Wh/m2], no data value -9
#DIF - Diffuse horizontal irradiation [Wh/m2], no data value -9
#SE - Sun altitude (elevation) angle [deg.]
#SA - Sun azimuth angle [deg.]
#TEMP - Air temperature at 2 m [deg. C]
#WS - Wind speed at 10 m [m/s]
#WD - Wind direction at 10 m [deg.]
#RH - Relative humidity [%]
#AP - Atmospheric pressure [hPa]
#PWAT - Precipitable water [kg/m2], no data value -99
#
#Data:
Day;Time;GHI;DNI;DIF;SE;SA;TEMP;WS;WD;RH;AP;PWAT
67;22:30;0;0;0;-54.48;118.65;20.7;2.4;31;69.5;1008.5;19.1
67;23:30;0;0;0;-65.06;140.31;20.2;2.5;45;72.0;1008.2;19.3
68;0:30;0;0;0;-70.04;177.56;19.8;2.7;56;73.5;1007.6;19.3
68;1:30;0;0;0;-66.01;-143.79;19.4;2.9;64;74.1;1007.2;19.4
68;2:30;0;0;0;-55.84;-120.53;19.2;2.9;66;73.5;1006.8;19.7
68;3:30;0;0;0;-43.25;-107.71;19.1;2.8;66;71.8;1007.1;19.9
68;4:30;0;0;0;-29.84;-99.29;19.0;2.7;71;69.3;1007.6;19.9
68;5:30;0;0;0;-16.24;-92.47;18.9;2.7;81;65.6;1008.0;20.1
68;6:30;5;3;4;-2.27;-86.28;19.8;2.5;95;58.9;1008.6;19.9
68;7:30;85;51;76;11.13;-79.95;22.3;2.6;111;48.8;1009.1;18.7
68;8:30;316;274;203;24.35;-72.69;25.2;2.7;123;38.7;1009.6;17.2
68;9:30;425;196;308;37.02;-63.39;28.9;2.1;131;27.6;1009.6;16.4
68;10:30;670;470;320;48.46;-50.10;32.6;1.7;144;18.8;1009.0;16.5
68;11:30;858;699;275;57.27;-29.84;34.9;1.5;164;14.7;1008.1;16.5
68;12:30;909;749;261;61.00;-1.62;36.1;1.2;182;13.2;1007.1;16.3
68;13:30;827;602;323;57.96;27.16;36.8;0.9;196;12.7;1006.1;16.2
68;14:30;734;597;288;49.56;48.32;36.9;0.5;209;12.7;1005.5;16.1
68;15:30;593;609;218;38.32;62.20;36.5;0.1;175;12.9;1005.4;16.1
68;16:30;369;441;176;25.75;71.82;35.5;0.4;51;13.9;1005.5;16.5
68;17:30;147;218;94;12.56;79.23;33.3;1.0;54;16.3;1005.6;16.6
68;18:30;10;13;9;-0.79;85.62;31.0;1.7;61;18.9;1006.0;16.4
68;19:30;0;0;0;-14.75;91.79;29.2;2.2;71;21.2;1006.7;16.0
68;20:30;0;0;0;-28.39;98.50;27.7;2.7;79;23.3;1007.1;15.7
68;21:30;0;0;0;-41.72;106.88;26.4;3.1;86;25.0;1007.5;15.4
68;22:30;0;0;0;-54.30;119.25;25.4;3.4;93;26.1;1007.2;14.9
68;23:30;0;0;0;-64.78;140.95;24.6;3.5;100;27.1;1006.6;14.5
69;0:30;0;0;0;-69.66;177.77;23.9;3.6;108;28.1;1006.6;14.5
69;1:30;0;0;0;-65.65;-144.16;23.4;3.7;116;29.4;1006.1;14.7
69;2:30;0;0;0;-55.56;-121.01;22.8;3.8;125;31.3;1005.7;15.3
69;3:30;0;0;0;-43.01;-108.14;22.4;4.0;133;33.4;1005.7;15.9
69;4:30;0;0;0;-29.61;-99.67;22.0;4.2;140;35.6;1005.9;16.4
69;5:30;0;0;0;-16.02;-92.81;21.7;4.6;146;37.7;1006.4;16.8
69;6:30;5;2;4;-2.03;-86.62;22.6;5.6;151;36.9;1006.9;16.9
69;7:30;116;112;89;11.36;-80.29;25.1;6.7;155;32.3;1007.4;17.0
69;8:30;303;252;200;24.60;-73.04;27.8;6.7;159;27.1;1007.6;17.3
69;9:30;483;299;306;37.30;-63.75;31.4;6.7;164;21.7;1007.6;17.6
69;10:30;676;447;342;48.78;-50.45;34.5;6.9;171;18.0;1007.3;18.1
69;11:30;851;663;298;57.64;-30.06;36.5;6.8;177;15.8;1006.3;18.5
69;12:30;892;682;300;61.39;-1.51;37.6;6.7;181;15.0;1005.2;18.6
69;13:30;824;570;346;58.28;27.57;38.3;6.6;183;14.8;1004.2;18.7
69;14:30;700;505;319;49.80;48.80;38.5;6.3;185;14.8;1003.5;18.8
69;15:30;547;452;269;38.50;62.65;38.4;6.0;185;14.6;1003.1;18.8
69;16:30;340;318;200;25.88;72.23;37.1;5.0;183;15.5;1002.8;18.7
69;17:30;139;165;99;12.67;79.63;33.9;4.0;177;18.5;1003.0;18.7
69;18:30;20;26;18;-0.68;86.01;31.3;4.5;173;21.1;1003.4;19.2
69;19:30;0;0;0;-14.65;92.19;30.8;5.5;174;22.6;1003.5;19.8
69;20:30;0;0;0;-28.28;98.93;30.4;6.6;179;23.8;1003.6;20.4
69;21:30;0;0;0;-41.59;107.38;29.7;7.3;184;25.1;1003.6;21.1
69;22:30;0;0;0;-54.11;119.86;28.7;7.3;189;26.4;1003.5;21.7
69;23:30;0;0;0;-64.50;141.58;27.8;7.2;195;27.9;1003.3;22.2
70;0:30;0;0;0;-69.28;177.98;27.0;6.7;203;29.9;1003.0;22.3
70;1:30;0;0;0;-65.29;-144.52;25.9;5.6;218;33.4;1002.9;22.2
70;2:30;0;0;0;-55.26;-121.48;24.5;4.6;241;40.9;1003.5;22.4
70;3:30;0;0;0;-42.76;-108.56;23.2;3.9;266;52.7;1004.0;23.1
70;4:30;0;0;0;-29.38;-100.04;22.2;3.4;288;65.4;1005.1;23.6
70;5:30;0;0;0;-15.79;-93.16;21.4;3.2;302;74.8;1006.1;24.1
70;6:30;13;28;11;-1.78;-86.95;21.8;3.5;310;77.4;1007.1;24.5
70;7:30;149;276;88;11.58;-80.62;23.4;4.4;317;71.7;1008.0;24.6
70;8:30;370;491;163;24.85;-73.38;25.2;4.8;324;61.7;1008.8;24.7
70;9:30;582;609;216;37.58;-64.11;27.1;5.2;325;50.8;1009.4;24.3
70;10:30;750;661;258;49.10;-50.80;28.8;5.6;323;42.4;1009.3;23.3
70;11:30;887;772;241;58.02;-30.29;30.0;6.2;319;36.0;1008.9;22.0
70;12:30;921;758;262;61.78;-1.40;30.5;6.7;315;31.8;1008.1;20.3
70;13:30;851;656;299;58.61;27.99;30.5;7.1;311;29.8;1007.4;18.5
70;14:30;714;535;309;50.04;49.29;29.9;7.3;308;29.4;1007.2;17.1
70;15:30;541;441;272;38.68;63.11;28.9;7.3;306;30.5;1007.2;15.6
70;16:30;345;325;200;26.02;72.65;27.3;7.2;305;33.8;1007.3;13.8
70;17:30;101;58;88;12.78;80.02;25.0;6.7;304;40.6;1007.7;12.6
70;18:30;10;7;9;-0.57;86.40;22.8;5.8;304;51.0;1008.2;12.2
70;19:30;0;0;0;-14.55;92.59;21.4;5.1;304;60.6;1008.8;11.6
70;20:30;0;0;0;-28.17;99.37;20.4;4.4;305;68.3;1009.3;10.9
70;21:30;0;0;0;-41.45;107.88;19.7;4.1;305;73.7;1009.5;10.4
70;22:30;0;0;0;-53.92;120.45;19.1;3.9;303;77.2;1009.4;10.3
70;23:30;0;0;0;-64.21;142.20;18.5;3.7;304;80.2;1009.0;10.1
71;0:30;0;0;0;-68.90;178.19;18.1;3.6;307;82.3;1008.2;10.0
71;1:30;0;0;0;-64.93;-144.87;17.7;3.5;308;83.5;1007.6;10.1
71;2:30;0;0;0;-54.97;-121.94;17.4;3.5;309;84.6;1007.5;10.2
71;3:30;0;0;0;-42.50;-108.98;17.1;3.4;314;85.6;1007.9;10.3
71;4:30;0;0;0;-29.15;-100.42;16.9;3.3;322;86.0;1008.6;10.5
71;5:30;0;0;0;-15.57;-93.51;16.9;2.9;333;86.1;1009.0;10.6
71;6:30;23;71;18;-1.53;-87.28;18.0;2.6;345;81.1;1009.6;10.5
71;7:30;166;413;74;11.81;-80.95;20.8;2.8;267;68.4;1010.0;10.5
71;8:30;394;634;126;25.09;-73.73;23.1;3.2;5;57.2;1010.6;10.8
71;9:30;585;650;193;37.85;-64.47;25.0;3.0;11;47.7;1010.6;11.3
71;10:30;766;733;215;49.43;-51.15;26.8;2.6;8;39.8;1010.1;12.1
71;11:30;917;879;176;58.39;-30.51;28.3;2.4;351;34.5;1009.1;12.6
71;12:30;955;870;194;62.17;-1.27;29.3;2.7;332;31.1;1008.1;13.0
71;13:30;869;724;255;58.93;28.43;29.9;3.4;320;29.5;1007.2;13.2
71;14:30;769;717;225;50.28;49.79;29.8;4.2;313;29.9;1006.6;13.2
71;15:30;573;554;226;38.85;63.57;29.1;5.0;309;31.9;1006.6;13.1
71;16:30;329;308;196;26.16;73.07;27.8;5.5;308;36.0;1006.8;13.0
71;17:30;134;158;92;12.89;80.41;25.6;5.5;308;43.4;1007.4;12.6
71;18:30;11;6;10;-0.46;86.78;23.2;5.0;311;53.8;1008.0;11.8
71;19:30;0;0;0;-14.44;92.99;21.7;4.4;314;63.2;1008.8;10.9
71;20:30;0;0;0;-28.06;99.80;20.7;3.6;318;70.0;1009.5;10.3
71;21:30;0;0;0;-41.31;108.39;19.8;3.0;323;75.2;1009.2;10.1
71;22:30;0;0;0;-53.73;121.05;19.2;2.7;328;78.9;1008.6;10.4
71;23:30;0;0;0;-63.93;142.82;18.7;2.5;330;81.9;1008.2;10.6
72;0:30;0;0;0;-68.52;178.39;18.4;2.4;331;84.4;1007.6;10.8
72;1:30;0;0;0;-64.56;-145.20;18.1;2.4;329;85.9;1007.5;11.0
72;2:30;0;0;0;-54.67;-122.39;17.8;2.5;328;87.3;1007.5;11.3
72;3:30;0;0;0;-42.25;-109.40;17.6;2.5;329;88.2;1007.6;11.6
72;4:30;0;0;0;-28.92;-100.79;17.6;2.5;330;88.6;1008.0;12.1
72;5:30;0;0;0;-15.34;-93.85;17.5;2.4;332;88.3;1008.9;12.5
72;6:30;11;10;10;-1.26;-87.62;18.6;2.3;334;83.0;1009.6;12.8
72;7:30;156;306;84;12.04;-81.29;21.2;2.3;344;70.7;1010.0;13.1
72;8:30;382;531;155;25.34;-74.08;23.5;2.3;182;58.2;1010.5;13.3
72;9:30;602;665;195;38.13;-64.83;25.8;2.0;12;47.7;1010.4;13.5
72;10:30;781;755;213;49.75;-51.51;27.8;2.1;8;40.5;1010.0;13.5
72;11:30;899;805;220;58.77;-30.74;29.3;2.5;267;35.9;1009.0;13.5
72;12:30;942;818;224;62.56;-1.15;30.3;3.3;350;32.9;1007.7;13.7
72;13:30;904;807;220;59.25;28.87;30.9;4.0;346;31.5;1006.5;13.9
72;14:30;791;759;213;50.51;50.30;30.9;4.6;344;31.3;1006.1;14.2
72;15:30;616;673;196;39.02;64.04;30.3;5.0;344;32.5;1005.9;14.6
72;16:30;398;541;158;26.29;73.49;29.1;5.0;343;35.8;1006.5;15.1
72;17:30;172;336;90;13.00;80.81;26.9;4.7;342;43.6;1006.9;15.4
72;18:30;26;63;21;-0.35;87.17;24.6;4.4;339;54.3;1007.3;15.5
72;19:30;0;0;0;-14.34;93.39;23.4;4.4;337;63.6;1007.9;15.5
72;20:30;0;0;0;-27.95;100.24;22.4;3.8;337;71.4;1008.5;15.7
72;21:30;0;0;0;-41.17;108.89;21.7;3.2;341;76.9;1008.2;16.0
72;22:30;0;0;0;-53.53;121.64;21.2;2.7;349;80.5;1007.6;16.3
72;23:30;0;0;0;-63.64;143.43;20.8;2.5;357;83.0;1007.5;16.6
73;0:30;0;0;0;-68.14;178.60;20.4;2.3;1;84.7;1007.2;16.9
73;1:30;0;0;0;-64.20;-145.53;20.2;2.3;357;85.3;1006.8;17.2
73;2:30;0;0;0;-54.36;-122.84;20.2;2.3;353;85.5;1007.1;17.3
73;3:30;0;0;0;-41.99;-109.81;20.2;2.5;356;86.3;1007.5;17.7
73;4:30;0;0;0;-28.68;-101.16;20.1;2.6;7;86.8;1007.6;18.6
73;5:30;0;0;0;-15.11;-94.20;20.0;2.7;21;86.8;1008.0;19.4
73;6:30;6;2;6;-0.98;-87.95;20.8;3.0;38;83.2;1008.5;20.3
73;7:30;113;97;88;12.27;-81.62;22.8;3.7;49;72.6;1008.6;21.0
73;8:30;345;338;197;25.59;-74.43;25.2;4.3;55;58.3;1008.9;21.3
73;9:30;557;475;264;38.41;-65.20;27.9;4.4;60;43.8;1008.7;21.5
73;10:30;732;569;301;50.08;-51.87;29.8;4.1;60;34.4;1008.4;21.5
73;11:30;847;626;317;59.15;-30.97;30.7;3.7;52;30.1;1008.0;21.6
73;12:30;889;640;325;62.95;-1.01;31.3;3.4;41;27.6;1007.0;21.7
73;13:30;791;479;382;59.57;29.33;31.6;3.3;32;26.2;1006.1;22.0
73;14:30;533;178;397;50.74;50.82;31.6;3.3;27;25.5;1005.5;22.4
73;15:30;323;61;286;39.19;64.51;31.4;3.2;24;25.2;1005.4;22.9
73;16:30;200;77;170;26.42;73.92;30.3;2.9;19;27.2;1005.4;23.7
73;17:30;107;37;97;13.11;81.21;28.2;2.7;12;32.3;1005.4;24.1
73;18:30;8;2;8;-0.23;87.56;26.5;3.0;13;37.6;1005.8;23.9
73;19:30;0;0;0;-14.24;93.79;25.5;3.1;20;42.6;1006.4;24.0
73;20:30;0;0;0;-27.84;100.68;24.9;3.0;30;47.0;1006.8;24.3
73;21:30;0;0;0;-41.03;109.39;24.4;3.0;42;50.6;1007.2;24.2
73;22:30;0;0;0;-53.34;122.23;24.0;3.0;58;53.6;1006.6;23.6
73;23:30;0;0;0;-63.34;144.02;23.7;3.3;77;55.9;1006.2;23.2
74;0:30;0;0;0;-67.75;178.80;23.3;3.5;93;58.3;1005.4;23.1
74;1:30;0;0;0;-63.83;-145.84;23.2;3.7;102;60.9;1004.8;23.0
74;2:30;0;0;0;-54.06;-123.28;22.8;4.0;109;64.7;1004.7;23.1
74;3:30;0;0;0;-41.72;-110.22;22.5;4.3;116;68.6;1004.7;23.3
74;4:30;0;0;0;-28.44;-101.53;22.3;4.8;124;71.4;1005.0;23.3
74;5:30;0;0;0;-14.88;-94.54;22.2;5.6;133;72.7;1005.7;23.4
74;6:30;16;9;15;-0.70;-88.28;22.6;6.5;141;70.5;1006.0;23.6
74;7:30;121;75;102;12.50;-81.96;24.3;7.6;148;65.0;1007.1;24.0
74;8:30;314;249;204;25.84;-74.78;26.9;8.4;154;57.2;1007.6;24.4
74;9:30;515;358;294;38.69;-65.57;29.9;8.1;158;46.8;1007.7;25.0
74;10:30;654;380;368;50.40;-52.24;32.5;6.9;163;37.5;1007.7;25.7
74;11:30;779;459;389;59.53;-31.21;34.4;5.4;166;31.4;1007.3;26.4
74;12:30;709;307;440;63.33;-0.87;35.6;4.1;168;27.8;1006.4;27.0
74;13:30;463;68;407;59.89;29.80;36.0;2.9;181;26.7;1005.7;27.4
74;14:30;414;99;343;50.97;51.34;35.5;2.1;214;27.7;1005.6;27.5
74;15:30;504;309;313;39.35;64.98;34.5;1.4;253;30.0;1005.7;27.5
74;16:30;319;242;210;26.54;74.35;33.1;1.0;99;33.4;1005.9;27.5
74;17:30;126;87;104;13.22;81.60;31.3;2.9;60;38.5;1005.6;27.4
74;18:30;9;5;8;-0.12;87.95;29.5;4.4;69;43.3;1005.3;27.3
74;19:30;0;0;0;-14.13;94.19;28.6;5.3;78;46.2;1005.8;27.9
74;20:30;0;0;0;-27.72;101.11;28.1;5.5;89;48.3;1006.2;28.5
74;21:30;0;0;0;-40.89;109.89;27.8;5.3;101;48.8;1006.6;28.8
74;22:30;0;0;0;-53.14;122.82;27.5;5.2;113;48.4;1006.4;29.1
74;23:30;0;0;0;-63.05;144.61;27.3;5.5;121;48.2;1005.9;29.4
75;0:30;0;0;0;-67.37;178.99;26.9;6.1;125;48.3;1005.7;29.8
75;1:30;0;0;0;-63.45;-146.15;26.5;6.5;129;48.3;1005.3;29.9
75;2:30;0;0;0;-53.75;-123.71;26.0;6.5;136;48.7;1005.2;29.7
75;3:30;0;0;0;-41.46;-110.62;25.6;6.2;144;50.0;1005.7;29.8
75;4:30;0;0;0;-28.20;-101.89;25.4;6.3;150;51.8;1005.7;30.4
75;5:30;0;0;0;-14.64;-94.88;25.2;6.7;151;54.4;1006.2;30.9
75;6:30;7;1;7;-0.40;-88.61;25.3;7.3;152;57.2;1006.8;31.1
75;7:30;100;32;92;12.73;-82.30;26.2;8.3;157;57.5;1007.2;30.9
75;8:30;278;112;229;26.09;-75.13;27.7;9.1;163;54.1;1007.7;30.6
75;9:30;463;237;315;38.97;-65.94;29.7;9.0;165;47.0;1007.7;29.9
75;10:30;657;366;377;50.72;-52.61;32.0;8.8;167;39.1;1007.4;28.9
75;11:30;788;470;387;59.90;-31.45;34.0;8.5;168;33.3;1006.6;27.3
75;12:30;829;484;401;63.72;-0.72;35.4;7.9;171;29.7;1005.8;24.8
75;13:30;791;472;388;60.20;30.28;36.2;7.3;177;27.9;1005.2;22.9
75;14:30;681;422;357;51.19;51.87;36.0;6.6;184;27.8;1004.6;21.9
75;15:30;514;340;301;39.51;65.46;35.4;5.7;196;29.1;1004.6;22.1
75;16:30;306;188;219;26.67;74.77;34.3;4.4;216;32.2;1004.9;24.0
75;17:30;118;60;103;13.32;82.00;32.1;3.5;254;38.5;1005.5;25.4
75;18:30;9;2;8;-0.01;88.34;29.5;4.4;284;47.2;1005.9;26.0
75;19:30;0;0;0;-14.03;94.60;27.5;5.5;299;56.0;1006.8;25.5
75;20:30;0;0;0;-27.61;101.55;26.1;5.9;306;63.4;1007.7;24.4
75;21:30;0;0;0;-40.75;110.39;25.1;5.7;310;69.1;1008.1;23.9
75;22:30;0;0;0;-52.94;123.40;24.4;5.0;314;73.6;1008.0;23.7
75;23:30;0;0;0;-62.75;145.19;23.7;4.2;316;78.1;1007.7;23.8
76;0:30;0;0;0;-66.98;179.19;23.1;3.6;315;82.6;1007.6;24.5
76;1:30;0;0;0;-63.08;-146.44;22.5;3.4;311;86.9;1007.4;24.6
76;2:30;0;0;0;-53.43;-124.13;22.1;3.7;309;89.8;1007.4;24.4
76;3:30;0;0;0;-41.19;-111.02;21.8;3.9;310;91.3;1007.7;24.5
76;4:30;0;0;0;-27.95;-102.26;21.5;3.9;313;92.1;1008.3;24.9
76;5:30;0;0;0;-14.40;-95.22;21.3;3.7;316;92.2;1008.8;25.3
76;6:30;4;0;4;-0.11;-88.95;21.9;3.8;317;87.8;1009.3;25.2
76;7:30;112;60;94;12.96;-82.63;23.9;4.4;321;75.0;1009.9;24.7
76;8:30;348;312;209;26.34;-75.48;26.0;4.4;326;60.9;1010.5;24.0
76;9:30;547;424;281;39.25;-66.32;28.1;4.2;329;48.6;1010.5;24.0
76;10:30;729;537;315;51.05;-52.98;29.9;4.4;327;38.7;1010.1;25.0
76;11:30;848;610;325;60.28;-31.69;31.3;4.8;324;31.8;1009.3;25.2
76;12:30;886;616;338;64.11;-0.57;32.0;5.3;325;28.1;1008.3;23.7
76;13:30;744;384;412;60.52;30.77;32.1;5.6;326;26.7;1007.5;21.9
76;14:30;696;455;348;51.42;52.41;31.6;5.9;325;26.6;1007.0;20.5
76;15:30;493;271;318;39.67;65.94;30.5;6.2;322;27.7;1006.6;20.8
76;16:30;278;110;228;26.79;75.21;28.8;6.1;319;31.3;1006.9;23.7
76;17:30;77;28;72;13.42;82.40;26.6;5.9;315;37.9;1007.3;25.4
76;18:30;10;4;10;0.10;88.73;24.5;5.8;309;46.4;1007.8;25.6
76;19:30;0;0;0;-13.93;95.00;23.3;5.7;304;54.0;1008.5;26.5
76;20:30;0;0;0;-27.50;101.99;22.7;5.3;300;59.8;1008.8;27.4
76;21:30;0;0;0;-40.60;110.89;22.3;4.9;297;63.9;1009.0;28.7
76;22:30;0;0;0;-52.74;123.97;22.0;4.7;295;67.0;1008.6;31.1
76;23:30;0;0;0;-62.46;145.76;21.8;4.6;296;69.0;1008.4;34.3
77;0:30;0;0;0;-66.59;179.38;21.8;4.9;297;69.4;1008.0;38.6
77;1:30;0;0;0;-62.71;-146.72;21.8;5.2;299;69.7;1007.6;40.5
77;2:30;0;0;0;-53.12;-124.55;21.6;4.7;307;70.0;1007.2;39.7
77;3:30;0;0;0;-40.92;-111.42;21.2;3.9;318;71.3;1007.0;38.6
77;4:30;0;0;0;-27.71;-102.62;20.8;3.8;323;72.7;1007.6;37.0
77;5:30;0;0;0;-14.16;-95.56;20.8;4.5;320;72.1;1008.5;36.3
77;6:30;1;0;1;0.18;-89.28;21.9;5.7;321;67.0;1009.6;36.8
77;7:30;37;1;37;13.20;-82.97;23.7;6.9;326;57.1;1009.9;37.0
77;8:30;119;7;117;26.59;-75.83;24.9;7.9;328;50.0;1010.8;37.4
77;9:30;49;0;49;39.53;-66.69;25.5;8.2;329;49.1;1011.5;37.6
77;10:30;58;0;58;51.37;-53.36;25.7;8.1;328;50.6;1011.5;37.7
77;11:30;243;24;224;60.66;-31.93;25.8;8.8;324;51.7;1011.4;38.1
77;12:30;203;7;198;64.50;-0.41;25.7;9.9;318;51.3;1011.3;38.9
77;13:30;180;18;166;60.83;31.27;25.3;10.6;314;50.5;1011.3;39.3
77;14:30;375;197;222;51.63;52.95;24.4;10.0;314;51.2;1011.5;39.2
77;15:30;347;112;276;39.83;66.43;23.8;7.8;316;51.6;1011.2;37.6
77;16:30;180;69;155;26.91;75.64;23.7;5.1;315;51.5;1010.5;35.1
77;17:30;153;181;108;13.52;82.81;23.2;2.5;298;52.2;1010.2;32.5
77;18:30;22;28;20;0.22;89.13;22.5;2.0;263;54.6;1010.3;29.0
77;19:30;0;0;0;-13.82;95.40;21.9;3.0;268;57.9;1010.9;25.2
77;20:30;0;0;0;-27.38;102.43;21.3;3.4;283;61.9;1011.7;22.2
77;21:30;0;0;0;-40.46;111.38;20.7;3.3;297;66.2;1011.8;20.2
77;22:30;0;0;0;-52.53;124.55;20.2;3.0;309;70.0;1011.6;19.0
77;23:30;0;0;0;-62.16;146.32;19.8;3.0;317;73.2;1011.2;18.1
78;0:30;0;0;0;-66.21;179.57;19.4;3.0;322;75.4;1010.6;17.6
78;1:30;0;0;0;-62.33;-147.00;19.1;2.9;322;76.9;1010.4;17.4
78;2:30;0;0;0;-52.80;-124.96;18.9;2.8;321;78.2;1010.1;17.3
78;3:30;0;0;0;-40.65;-111.81;18.7;2.6;321;79.1;1009.7;17.8
78;4:30;0;0;0;-27.46;-102.98;18.6;2.6;321;79.5;1010.0;19.4
78;5:30;0;0;0;-13.93;-95.90;18.5;2.5;320;80.0;1010.6;20.4
78;6:30;16;25;13;0.45;-89.61;19.7;2.5;322;75.8;1011.0;20.6
78;7:30;172;307;93;13.43;-83.30;22.1;2.9;329;64.3;1011.7;20.7
78;8:30;400;521;165;26.84;-76.19;24.4;3.6;334;52.9;1012.1;20.6
78;9:30;610;620;219;39.80;-67.07;26.3;3.8;337;44.4;1012.4;20.5
78;10:30;762;622;280;51.69;-53.74;27.9;4.0;339;38.8;1012.1;20.5
78;11:30;907;783;231;61.04;-32.18;29.3;4.3;337;34.9;1011.6;20.3
78;12:30;946;783;246;64.89;-0.24;30.2;4.5;332;32.6;1011.1;19.6
78;13:30;810;504;374;61.14;31.79;30.7;4.5;328;31.5;1010.2;18.8
78;14:30;760;602;297;51.85;53.50;30.7;4.7;324;31.4;1009.6;17.8
78;15:30;557;421;285;39.98;66.91;30.0;5.2;319;32.7;1009.8;16.9
78;16:30;380;430;189;27.03;76.07;28.7;5.7;313;35.6;1010.3;16.0
78;17:30;155;197;101;13.62;83.21;26.8;5.5;309;41.9;1010.4;15.4
78;18:30;20;18;18;0.33;89.52;24.7;4.5;308;50.7;1010.5;15.4
78;19:30;0;0;0;-13.72;95.81;23.4;4.0;307;59.0;1010.9;15.7
78;20:30;0;0;0;-27.27;102.86;22.5;4.1;307;67.3;1011.8;16.2
78;21:30;0;0;0;-40.31;111.88;21.4;3.8;309;76.0;1012.0;16.7
78;22:30;0;0;0;-52.33;125.11;20.7;3.7;310;83.1;1011.5;17.5
78;23:30;0;0;0;-61.86;146.87;20.2;3.7;311;87.7;1011.4;18.0
79;0:30;0;0;0;-65.82;179.76;19.8;3.6;312;90.4;1011.0;18.5
79;1:30;0;0;0;-61.96;-147.27;19.4;3.5;315;91.5;1010.1;19.1
79;2:30;0;0;0;-52.49;-125.36;19.2;3.6;319;90.5;1009.5;19.9
79;3:30;0;0;0;-40.37;-112.20;19.3;3.7;320;88.2;1009.5;20.7
79;4:30;0;0;0;-27.21;-103.33;19.5;3.8;320;85.4;1009.9;21.6
79;5:30;0;0;0;-13.69;-96.24;19.6;3.8;320;83.6;1010.5;22.4
79;6:30;21;28;19;0.70;-89.94;20.6;4.2;321;78.7;1010.9;23.0
79;7:30;130;113;105;13.66;-83.64;23.1;5.5;326;66.5;1011.8;23.2
79;8:30;193;25;185;27.09;-76.54;24.9;6.4;332;55.4;1012.2;23.3
79;9:30;387;138;295;40.08;-67.45;26.6;6.8;333;46.6;1012.2;23.8
79;10:30;708;460;347;52.02;-54.13;28.1;7.4;329;39.3;1011.8;25.0
79;11:30;780;521;331;61.42;-32.43;29.2;7.9;325;35.1;1011.3;25.9
79;12:30;133;34;104;65.28;-0.06;29.3;8.1;322;33.8;1010.9;26.0
79;13:30;69;0;69;61.44;32.31;29.1;7.8;319;33.8;1009.9;26.1
79;14:30;343;219;182;52.06;54.05;28.6;7.2;316;34.4;1009.4;26.2
79;15:30;518;343;295;40.13;67.40;27.9;6.8;312;36.1;1009.4;26.2
79;16:30;286;129;228;27.15;76.51;26.7;6.4;307;39.1;1009.7;26.4
79;17:30;112;78;97;13.72;83.61;25.3;5.5;303;44.0;1010.3;26.0
79;18:30;15;14;13;0.44;89.91;24.0;4.3;299;50.4;1010.4;24.4
79;19:30;0;0;0;-13.62;96.21;23.0;3.5;299;56.1;1010.5;22.6
79;20:30;0;0;0;-27.16;103.30;22.1;3.0;299;62.0;1010.5;21.1
